商品名,分词结果,品牌词,品牌数,类别词,类别数,原始类别,原始品牌,商品CODE,标注类别词
麦博M600（白）新款卧式2.2低音炮，款式最时尚的低音炮,"麦博, M, 600, （, 白, ）, 新款, 卧式, 2.2, 低音炮, ，, 款式, 最, 时尚, 的, 低音炮",麦博,1,"低音炮, 低音炮",2,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10994373,
麦博M600（黑）新款卧式2.1低音炮，款式最时尚的低音炮,"麦博, M, 600, （, 黑, ）, 新款, 卧式, 2.1, 低音炮, ，, 款式, 最, 时尚, 的, 低音炮",麦博,1,"低音炮, 低音炮",2,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10994362,
麦博M700U新推出的时尚系列，带遥控，带U盘SD卡播放及FM功能齐全，外观时尚大方，热卖中,"麦博, M700U, 新, 推, 出的, 时尚, 系列, ，, 带, 遥控, ，, 带, U盘, SD卡, 播放, 及, FM, 功能, 齐全, ，, 外观, 时尚, 大方, ，, 热卖中",麦博,1,"遥控, u盘, sd卡, fm",4,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10994384,
麦博MD121最雅致的数码笔记本音箱（白色）,"麦博, MD121, 最, 雅致, 的, 数码, 笔记本音箱, （, 白色, ）",麦博,1,"数码, 笔记本音箱",2,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10444867,
麦博MD121最雅致的数码笔记本音箱（黑色）,"麦博, MD121, 最, 雅致, 的, 数码, 笔记本音箱, （, 黑色, ）",麦博,1,"数码, 笔记本音箱",2,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10431853,
麦博MD129音箱 高档迷你音箱 本本绝配 音质绝美（白色）,"麦博, MD129, 音箱, 高档, 迷你, 音箱, 本本, 绝配, 音质, 绝美, （, 白色, ）",麦博,1,"音箱, 音箱",2,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432196,
麦博MD221音箱 MusicDock数字音乐系统 iPod搭档,"麦博, MD221, 音箱, MusicDock, 数字, 音乐, 系统, ?Pod, 搭档",麦博,1,"音箱, 音乐",2,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432209,
麦博MD331音箱 高保真设计 功能强大 全面支持iPod,"麦博, MD331, 音箱, 高保真, 设计, 功能强大, 全面, 支持, iPod",麦博,1,"音箱, ipod",2,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10431864,
麦博MD332音箱 高保真2.1系统 收音 闹钟 支持iPod,"麦博, MD332, 音箱, 高保真, 2.1, 系统, 收音, 闹钟, 支持, iPod",麦博,1,"音箱, 收音, 闹钟, ipod",4,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10431875,
麦博SOLO-1音箱 经典2.0设计 完美HiF级音质,"麦博, SOLO-1, 音箱, 经典, 2.0, 设计, 完美, HiF, 级, 音质",麦博,1,音箱,1,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10431999,
麦博SOLO-2音箱 纤巧设计 复古外观 完美音质,"麦博, SOLO-2, 音箱, 纤巧, 设计, 复古, 外观, 完美, 音质",麦博,1,音箱,1,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432005,
麦博X5III音箱 5.1脚架 遥控 8寸震撼低音 180瓦超强功率,"麦博, X5, III, 音箱, 5.1, 脚架, 遥控, 8, 寸, 震撼, 低音, 180, 瓦, 超强, 功率",麦博,1,"音箱, 遥控",2,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432107,
麦博梵高FC230音箱 4吋2.0音箱极品 带遥控 音质出色,"麦博, 梵高, FC230, 音箱, 4, 吋, 2.0, 音箱, 极品, 带, 遥控, 音质, 出色",麦博,1,"音箱, 音箱, 遥控",3,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432027,
麦博梵高FC280音箱 6.5吋低音 中端2.0王者,"麦博, 梵高, FC280, 音箱, 6.5, 吋, 低音, 中, 端, 2.0, 王者",麦博,1,音箱,1,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432049,
麦博梵高FC330音箱 木质复古外观 “音·色”俱佳,"麦博, 梵高, FC330, 音箱, 木质, 复古, 外观, “, 音, ·, 色, ”, 俱佳",麦博,1,音箱,1,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432141,
麦博梵高FC360（2代）音箱 独立功放 V12引擎 诸多技术于一身,"麦博, 梵高, FC360, （, 2, 代, ）, 音箱, 独立, 功放, V12, 引擎, 诸多, 技术, 于一身",麦博,1,"音箱, 功放",2,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432050,
麦博梵高FC361（2代）音箱 经典传承 家居首选,"麦博, 梵高, FC361, （, 2, 代, ）, 音箱, 经典, 传承, 家居, 首选",麦博,1,音箱,1,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432061,
麦博梵高FC550升级版音箱（本月促销，送雅兰仕M2音箱！）舞动音乐之美 超高人气力作,"麦博, 梵高, FC550, 升级版, 音箱, （, 本月, 促销, ，, 送, 雅兰仕, M2, 音箱, ！, ）, 舞动, 音, 乐之, 美, 超高, 人气, 力作",麦博,1,音箱,1,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432072,
麦博梵高FC570音箱 白色素雅 黑色睿智 典范之作,"麦博, 梵高, FC570, 音箱, 白色, 素雅, 黑色, 睿智, 典范, 之作",麦博,1,音箱,1,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432083,
麦博梵高FC728音箱 5.1高档家庭影院系统 明星产品,"麦博, 梵高, FC728, 音箱, 5.1, 高档, 家庭影院, 系统, 明星, 产品",麦博,1,"音箱, 家庭影院",2,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432163,
麦博梵高FC760音箱 5.1声道旗舰 体验顶级音效,"麦博, 梵高, FC760, 音箱, 5.1, 声道, 旗舰, 体验, 顶级, 音效",麦博,1,音箱,1,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432174,
麦博精灵MD200 轻巧便携 （白色）,"麦博, 精灵, MD200, 轻巧, 便携, （, 白色, ）",麦博,1,便携,1,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10444878,
麦博精灵MD200 轻巧便携（黑色）,"麦博, 精灵, MD200, 轻巧, 便携, （, 黑色, ）",麦博,1,便携,1,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10432185,
麦博音箱（赠品）数码小音箱（红黑白等颜色随机）,"麦博, 音箱, （, 赠品, ）, 数码, 小, 音箱, （, 红, 黑白, 等, 颜色, 随机, ）",麦博,1,"音箱, 数码, 音箱",3,0-950560-950637-19310-19316:手机数码电脑、家电-数码电器-数码影音-音箱,麦博,10548386,
长虹RM精灵A140-S08H,"长虹, RM, 精灵, A140-S08H",长虹,1,,0,0-950560-950637-19310-19317:手机数码电脑、家电-数码电器-数码影音-数码高清播放器,长虹,324505,
台电（Teclast）TL-K6-W4GB 电子书,"台电, （, Teclast, ）, TL-K6-W4GB, 电子书",台电,1,电子书,1,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,台电,10925254,
汉王（hanvon）F10 黑色,"汉王, （, hanvon, ）, F10, 黑色",汉王,1,,0,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,汉王,10861446,
汉王（hanvon）优阅5001 白色 5英寸C-Paper技术彩屏，屏幕分辨率800*480,"汉王, （, hanvon, ）, 优, 阅, 5001, 白色, 5, 英寸, C-Paper, 技术, 彩屏, ，, 屏幕, 分辨率, 800, *, 480",汉王,1,屏幕,1,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,汉王,11197856,
汉王（hanvon）优阅5001 黑色 5英寸C-Paper技术彩屏，屏幕分辨率800*480,"汉王, （, hanvon, ）, 优, 阅, 5001, 黑色, 5, 英寸, C-Paper, 技术, 彩屏, ，, 屏幕, 分辨率, 800, *, 480",汉王,1,屏幕,1,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,汉王,11197845,
汉王（hanvon）文阅8001 黑色 8.4英寸高亮TFT屏幕，支持Android系统,"汉王, （, hanvon, ）, 文, 阅, 8001, 黑色, 8.4, 英寸, 高亮, TFT, 屏幕, ，, 支持, Android, 系统",汉王,1,屏幕,1,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,汉王,11197867,
汉王（hanvon）电纸书D21状元版（带手写）,"汉王, （, hanvon, ）, 电纸书, D21, 状元, 版, （, 带, 手写, ）",汉王,1,电纸书,1,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,汉王,10657484,
汉王（hanvon）电纸书F20（2G卡，五大辞典、可设置自动刷新）,"汉王, （, hanvon, ）, 电纸书, F20, （, 2G, 卡, ，, 五, 大辞典, 、, 可, 设置, 自动, 刷新, ）",汉王,1,电纸书,1,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,汉王,10657495,
汉王（hanvon）电纸书F21（火星版、带WIFI、带手写）,"汉王, （, hanvon, ）, 电纸书, F21, （, 火星, 版, 、, 带, WIFI, 、, 带, 手写, ）",汉王,1,电纸书,1,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,汉王,10658567,
汉王（hanvon）电纸书F30 直降800元！每人限购1台！,"汉王, （, hanvon, ）, 电纸书, F30, 直, 降, 800, 元, ！, 每人, 限购, 1, 台, ！",汉王,1,电纸书,1,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,汉王,10657508,
汉王（hanvon）电纸书F31（支持WIFI下载）,"汉王, （, hanvon, ）, 电纸书, F31, （, 支持, WIFI, 下载, ）",汉王,1,电纸书,1,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,汉王,10658545,
汉王（hanvon）电纸书F32（五维操纵键、支持左右手）,"汉王, （, hanvon, ）, 电纸书, F32, （, 五, 维, 操纵, 键, 、, 支持, 左右手, ）",汉王,1,电纸书,1,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,汉王,10658556,
汉王（hanvon）电纸书N510（精华版）千元内产品，性价比高！无2G SD卡 无MP3功能,"汉王, （, hanvon, ）, 电纸书, N510, （, 精华版, ）, 千元, 内, 产品, ，, 性, 价, 比高, ！, 无, 2G, SD卡, 无, MP3, 功能",汉王,1,"电纸书, sd卡, mp3",3,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,汉王,10529223,
汉王（hanvon）电纸书N618（火星版、支持WIFI下载、支持浏览网页）,"汉王, （, hanvon, ）, 电纸书, N618, （, 火星, 版, 、, 支持, WIFI, 下载, 、, 支持, 浏览, 网页, ）",汉王,1,电纸书,1,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,汉王,10658578,
汉王（hanvon）电纸书T500（支持3G下载、200元移动书城资费）,"汉王, （, hanvon, ）, 电纸书, T500, （, 支持, 3G, 下载, 、, 200, 元, 移动, 书城, 资费, ）",汉王,1,电纸书,1,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,汉王,10658589,
爱国者 aigo 半岛铁盒电子书X1-8G,"爱国者, aigo, 半岛, 铁盒, 电子书, X1-8G",爱国者,1,电子书,1,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,爱国者,11214236,
爱国者 aigo 半岛铁盒电子书黄金甲X6-4G（白）,"爱国者, aigo, 半岛, 铁盒, 电子书, 黄金, 甲, X6-4G, （, 白, ）",爱国者,1,"电子书, 黄金",2,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,爱国者,11214247,
爱国者 aigo 半岛铁盒电子书黄金甲X6-8G（白）,"爱国者, aigo, 半岛, 铁盒, 电子书, 黄金, 甲, X6-8G, （, 白, ）",爱国者,1,"电子书, 黄金",2,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,爱国者,11214258,
爱国者百看网络电子书EB800A  2G,"爱国者, 百, 看, 网络, 电子书, EB800A, 2G",爱国者,1,"网络, 电子书",2,0-950560-950637-19310-19318:手机数码电脑、家电-数码电器-数码影音-电子书,爱国者,11085895,
卡西欧（CASIO）E-A200电子辞典（彩屏）（蔷薇粉）,"卡西欧, （, CASIO, ）, E-A200, 电子辞典, （, 彩屏, ）, （, 蔷薇, 粉, ）",卡西欧,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,卡西欧,10197010,
卡西欧（CASIO）E-A200电子辞典（彩屏）（钢琴黑）,"卡西欧, （, CASIO, ）, E-A200, 电子辞典, （, 彩屏, ）, （, 钢琴, 黑, ）",卡西欧,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,卡西欧,10197009,
卡西欧（CASIO）E-A300电子辞典（彩屏）（樱桃红）,"卡西欧, （, CASIO, ）, E-A300, 电子辞典, （, 彩屏, ）, （, 樱, 桃红, ）",卡西欧,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,卡西欧,10197032,
卡西欧（CASIO）E-A300电子辞典（彩屏）（水墨黑）,"卡西欧, （, CASIO, ）, E-A300, 电子辞典, （, 彩屏, ）, （, 水, 墨黑, ）",卡西欧,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,卡西欧,10197021,
卡西欧（CASIO）E-A400电子辞典（彩屏）（贝壳白）,"卡西欧, （, CASIO, ）, E-A400, 电子辞典, （, 彩屏, ）, （, 贝壳, 白, ）",卡西欧,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,卡西欧,10197043,
卡西欧（CASIO）E-A99电子辞典（彩屏）（嫩芽绿）,"卡西欧, （, CASIO, ）, E-A99, 电子辞典, （, 彩屏, ）, （, 嫩芽, 绿, ）",卡西欧,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,卡西欧,10196993,
卡西欧（CASIO）E-A99电子辞典（彩屏）（樱花粉）,"卡西欧, （, CASIO, ）, E-A99, 电子辞典, （, 彩屏, ）, （, 樱, 花粉, ）",卡西欧,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,卡西欧,10196982,
卡西欧（CASIO）E-A99电子辞典（彩屏）（湖水蓝）,"卡西欧, （, CASIO, ）, E-A99, 电子辞典, （, 彩屏, ）, （, 湖水, 蓝, ）",卡西欧,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,卡西欧,10196971,
卡西欧（CASIO）E-SF200电子辞典（钢琴黑）,"卡西欧, （, CASIO, ）, E-SF200, 电子辞典, （, 钢琴, 黑, ）",卡西欧,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,卡西欧,10197065,
卡西欧（CASIO）E-ST100电子辞典 星光银,"卡西欧, （, CASIO, ）, E-ST100, 电子辞典, 星光, 银",卡西欧,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,卡西欧,10197054,
快译通 新英汉C16 电子辞典,"快译通, 新, 英汉, C16, 电子辞典",快译通,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,快译通,10552393,
快译通 朗文3990S 电子辞典,"快译通, 朗文, 3990S, 电子辞典",快译通,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,快译通,10552382,
快译通 朗文3998+（8G）电子辞典,"快译通, 朗文, 3998, +, （, 8G, ）, 电子辞典",快译通,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,快译通,10552371,
快译通 朗文3998S（2G）电子辞典,"快译通, 朗文, 3998S, （, 2G, ）, 电子辞典",快译通,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,快译通,10552359,
快译通 朗文6280+ 电子辞典,"快译通, 朗文, 6280, +, 电子辞典",快译通,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,快译通,10552348,
快译通 朗文9100 电子辞典,"快译通, 朗文, 9100, 电子辞典",快译通,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,快译通,10552337,
快译通 牛津1388C 电子辞典,"快译通, 牛津, 1388C, 电子辞典",快译通,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,快译通,10552315,
快译通 牛津28C 电子辞典,"快译通, 牛津, 28C, 电子辞典",快译通,1,电子辞典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,快译通,10552304,
快译通 牛津303WIFI 电子辞典,"快译通, 牛津, 303, WIFI, 电子辞典",快译通,1,"wifi, 电子辞典",2,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,快译通,10552326,
快译通朗文3990L 蓝色,"快译通, 朗文, 3990L, 蓝色",快译通,1,,0,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,快译通,10691868,
桑姆通译俄语通R850 白色,"桑姆通译, 俄语, 通, R850, 白色",桑姆通译,1,,0,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,桑姆通译,10691777,
桑姆通译德语通D650 银色,"桑姆通译, 德语, 通, D650, 银色",桑姆通译,1,德语,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,桑姆通译,10691755,
桑姆通译德语通D66 黑色,"桑姆通译, 德语, 通, D66, 黑色",桑姆通译,1,德语,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,桑姆通译,10691813,
桑姆通译法语通F550 银色,"桑姆通译, 法语, 通, F550, 银色",桑姆通译,1,法语,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,桑姆通译,10691744,
桑姆通译法语通F56 黑色,"桑姆通译, 法语, 通, F56, 黑色",桑姆通译,1,法语,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,桑姆通译,10691802,
桑姆通译西语通S750 白色,"桑姆通译, 西语, 通, S750, 白色",桑姆通译,1,,0,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,桑姆通译,10691766,
桑姆通译西语通S76 黑色,"桑姆通译, 西语, 通, S, 76, 黑色",桑姆通译,1,,0,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,桑姆通译,10691824,
清华同方（TSINGHUA TONGFANG）E200 英语王 电子词典,"清华同方, （, TSINGHUA, TONGFANG, ）, E200, 英语, 王, 电子词典",清华同方,1,电子词典,1,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,清华同方,11401426,
清华同方（TSINGHUA TONGFANG）J300 日语王 电子词典,"清华同方, （, TSINGHUA, TONGFANG, ）, J300, 日语, 王, 电子词典",清华同方,1,"日语, 电子词典",2,0-950560-950637-19310-19319:手机数码电脑、家电-数码电器-数码影音-电子词典,清华同方,11401437,
快译通 KT-180 复读机,"快译通, KT-180, 复读机",快译通,1,复读机,1,0-950560-950637-19310-19320:手机数码电脑、家电-数码电器-数码影音-电子教育,快译通,10552406,
快译通A56 绿色,"快译通, A56, 绿色",快译通,1,,0,0-950560-950637-19310-19320:手机数码电脑、家电-数码电器-数码影音-电子教育,快译通,10691879,
快译通KT-398 黑色,"快译通, KT-398, 黑色",快译通,1,,0,0-950560-950637-19310-19320:手机数码电脑、家电-数码电器-数码影音-电子教育,快译通,10691857,
清华同方（TSINGHUA TONGFANG）R28 点读笔 升级版  4GB/ 充电锂电池  15本书+认知贴,"清华同方, （, TSINGHUA, TONGFANG, ）, R28, 点读笔, 升级版, 4GB, /, 充电, 锂电池, 15, 本书, +, 认知, 贴",清华同方,1,"点读笔, 认知, 贴",3,0-950560-950637-19310-19320:手机数码电脑、家电-数码电器-数码影音-电子教育,清华同方,11401391,
清华同方（TSINGHUA TONGFANG）R58 点读笔 普通版  4GB/ 干电池  5本书+认知贴,"清华同方, （, TSINGHUA, TONGFANG, ）, R58, 点读笔, 普通, 版, 4GB, /, 干电池, 5, 本书, +, 认知, 贴",清华同方,1,"点读笔, 普通, 认知, 贴",4,0-950560-950637-19310-19320:手机数码电脑、家电-数码电器-数码影音-电子教育,清华同方,11401379,
清华同方（TSINGHUA TONGFANG）R58 点读笔 标准版  4GB/ 充电锂电池  10本书+认知贴,"清华同方, （, TSINGHUA, TONGFANG, ）, R58, 点读笔, 标准版, 4GB, /, 充电, 锂电池, 10, 本书, +, 认知, 贴",清华同方,1,"点读笔, 认知, 贴",3,0-950560-950637-19310-19320:手机数码电脑、家电-数码电器-数码影音-电子教育,清华同方,11401380,
优派（Viewsonic）ViewPad7 3G通话 上网功能！赶快体验！,"优派, （, Viewsonic, ）, ViewPad7, 3G, 通话, 上网, 功能, ！, 赶快, 体验, ！",优派,1,,0,0-950560-950637-19310-19326:手机数码电脑、家电-数码电器-数码影音-MID,优派,11354760,
爱可视A101/16G,"爱可视, A101/16G",爱可视,1,,0,0-950560-950637-19310-19326:手机数码电脑、家电-数码电器-数码影音-MID,爱可视,10830816,
爱可视A101/8G,"爱可视, A101/8G",爱可视,1,,0,0-950560-950637-19310-19326:手机数码电脑、家电-数码电器-数码影音-MID,爱可视,10830805,
爱可视A7HT,"爱可视, A7, HT",爱可视,1,,0,0-950560-950637-19310-19326:手机数码电脑、家电-数码电器-数码影音-MID,爱可视,10830781,
爱可视A7home,"爱可视, A7, home",爱可视,1,,0,0-950560-950637-19310-19326:手机数码电脑、家电-数码电器-数码影音-MID,爱可视,10830770,
爱国者 半岛铁盒 Z5 8GB 7寸 MID  白色 原装赠送Z5专用保护套,"爱国者, 半岛, 铁盒, Z5, 8GB, 7, 寸, MID, 白色, 原装, 赠送, Z5, 专用, 保护套",爱国者,1,"mid, 保护套",2,0-950560-950637-19310-19326:手机数码电脑、家电-数码电器-数码影音-MID,爱国者,10874392,
声籁 音频转接器E5 赠品,"声籁, 音频, 转接, 器, E5, 赠品",声籁,1,音频,1,0-950560-950637-19310-19362:手机数码电脑、家电-数码电器-数码影音-其它数码影音配件,声籁,10460783,
声籁赠品精品魔术扑克牌,"声籁, 赠品, 精品, 魔术, 扑克牌",声籁,1,"魔术, 扑克牌",2,0-950560-950637-19310-19362:手机数码电脑、家电-数码电器-数码影音-其它数码影音配件,声籁,10791227,
（赠品）正品优质棉拖鞋(颜色随机),"（, 赠品, ）, 正品, 优质, 棉拖鞋, (, 颜色, 随机, )",,0,棉拖鞋,1,0-950560-950637-19310-19362:手机数码电脑、家电-数码电器-数码影音-其它数码影音配件,森海,10549969,
漫步者音箱赠品精美雨伞,"漫步者, 音箱, 赠品, 精美, 雨伞",漫步者,1,"音箱, 雨伞",2,0-950560-950637-19310-19362:手机数码电脑、家电-数码电器-数码影音-其它数码影音配件,漫步者,10791238,
爱国者 aigo 3566赠品大礼包（含充电器、布套、支架）,"爱国者, aigo, 3566, 赠品, 大礼包, （, 含, 充电器, 、, 布, 套, 、, 支架, ）",爱国者,1,,0,0-950560-950637-19310-19362:手机数码电脑、家电-数码电器-数码影音-其它数码影音配件,爱国者,11226270,
爱国者 aigo 5985、5978赠品3D眼镜(红蓝),"爱国者, aigo, 5985, 、, 5978, 赠品, 3D眼镜, (, 红, 蓝, )",爱国者,1,3d眼镜,1,0-950560-950637-19310-19362:手机数码电脑、家电-数码电器-数码影音-其它数码影音配件,爱国者,11226281,
Somic 硕美科 游戏耳机赠品 游戏鼠标垫,"somic, 硕美科, 游戏, 耳机, 赠品, 游戏, 鼠标垫",somic,1,"游戏, 耳机, 游戏, 鼠标垫",4,0-950560-950637-19310-19362:手机数码电脑、家电-数码电器-数码影音-其它数码影音配件,硕美科,11562542,
Somic硕美科抱枕（赠品）（颜色随机）,"somic, 硕美科, 抱枕, （, 赠品, ）, （, 颜色, 随机, ）",somic,1,抱枕,1,0-950560-950637-19310-19362:手机数码电脑、家电-数码电器-数码影音-其它数码影音配件,硕美科,10674438,
硕美科圆珠笔（赠品）,"硕美科, 圆珠笔, （, 赠品, ）",硕美科,1,圆珠笔,1,0-950560-950637-19310-19362:手机数码电脑、家电-数码电器-数码影音-其它数码影音配件,硕美科,10494481,
硕美科电音扑克牌(赠品）,"硕美科, 电音, 扑克牌, (, 赠品, ）",硕美科,1,扑克牌,1,0-950560-950637-19310-19362:手机数码电脑、家电-数码电器-数码影音-其它数码影音配件,硕美科,10494470,
飞利浦耳机便携袋（赠品）,"飞利浦, 耳机, 便携, 袋, （, 赠品, ）",飞利浦,1,"耳机, 便携",2,0-950560-950637-19310-19362:手机数码电脑、家电-数码电器-数码影音-其它数码影音配件,飞利浦,10494492,
飞利浦（赠品）多功能军刀,"飞利浦, （, 赠品, ）, 多功能, 军刀",飞利浦,1,军刀,1,0-950560-950637-19310-19362:手机数码电脑、家电-数码电器-数码影音-其它数码影音配件,飞利浦,10499806,
麦博音箱（赠品）硕美科无线鼠标M20（粉黑蓝等颜色随机）,"麦博, 音箱, （, 赠品, ）, 硕美科, 无线鼠标, M20, （, 粉, 黑, 蓝, 等, 颜色, 随机, ）",麦博,1,"音箱, 无线鼠标",2,0-950560-950637-19310-19362:手机数码电脑、家电-数码电器-数码影音-其它数码影音配件,麦博,10548397,
HTC  T9188 天玺 3G手机（黑色，正品行货）移动定制机,"HTC, T9188, 天, 玺, 3G手机, （, 黑色, ，, 正品, 行货, ）, 移动, 定制, 机",htc,1,"3g手机, 移动, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,HTC,10540337,
HTC A315C Wildfire野火 3G手机 CDMA EVDO/CDMA电信定制机 给你万友引力！,"HTC, A315C, wildfire, 野火, 3G手机, CDMA, EVDO, /, CDMA, 电信, 定制, 机, 给你, 万, 友, 引力, ！",htc,1,"3g手机, 定制",2,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,HTC,11060347,
HTC A3366 Wildfire野火 3G手机 WCDMA/GSM联通定制机,"HTC, A3366, wildfire, 野火, 3G手机, WCDMA, /, GSM, 联通, 定制, 机",htc,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,HTC,10442656,
HTC Desire HD A9191联通3G 正品行货,"HTC, desire, HD, A9191, 联通3G, 正品, 行货",htc,1,,0,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,HTC,10696078,
HTC T9199 3G手机 香槟金 CDMA2000/GSM 电信定制机,"HTC, T9199, 3G手机, 香槟, 金, CDMA2000, /, GSM, 电信, 定制, 机",htc,1,"3g手机, gsm, 定制",3,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,HTC,10496603,
HTC 野火A3360 3G手机（黑色）TD-SCDMA/GSM,"HTC, 野火, A3360, 3G手机, （, 黑色, ）, TD-SCDMA, /, GSM",htc,1,"3g手机, gsm",2,0-950560-950650-16085:手机数码电脑、家电-手机通讯-3G手机,HTC,10930800,
