ProductName,SplitedWords,BrandWords,品牌数,CategoryWords,类别数,CategoryName,BrandName,ProductCode
奈氏力斯 力维—多种植物萃取物复合营养片(多种维生素+矿物质)(女士配方)60片/瓶,"奈氏力斯,  , 力, 维, —, 多, 种, 植物, 萃, 取, 物, 复, 合, 营养, 片, (, 多种维生素, +, 矿, 物, 质, ), (, 女, 士, 配, 方, ), 60, 片, /, 瓶",奈氏力斯,1,"植物, 营养",2,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,奈氏力斯,9653592
奈氏力斯 力维—多种植物萃取物复合营养片(多种维生素+矿物质)(男士配方)30片/瓶(赠品),"奈氏力斯,  , 力, 维, —, 多, 种, 植物, 萃, 取, 物, 复, 合, 营养, 片, (, 多种维生素, +, 矿, 物, 质, ), (, 男, 士, 配, 方, ), 30, 片, /, 瓶, (, 赠, 品, )",奈氏力斯,1,"植物, 营养",2,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,奈氏力斯,10840207
奈氏力斯 力维—多种植物萃取物复合营养片(多种维生素+矿物质)(男士配方)60片/瓶,"奈氏力斯,  , 力, 维, —, 多, 种, 植物, 萃, 取, 物, 复, 合, 营养, 片, (, 多种维生素, +, 矿, 物, 质, ), (, 男, 士, 配, 方, ), 60, 片, /, 瓶",奈氏力斯,1,"植物, 营养",2,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,奈氏力斯,9653581
奈氏力斯 多种植物萃取物复合咀嚼片(多种维生素、矿物质)(儿童配方)60片/盒,"奈氏力斯,  , 多, 种, 植物, 萃, 取, 物, 复, 合, 咀, 嚼, 片, (, 多种维生素, 、, 矿, 物, 质, ), (, 儿, 童, 配, 方, ), 60, 片, /, 盒",奈氏力斯,1,"植物, 盒",2,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,奈氏力斯,9653810
奥诺康 复合维生素（儿童）60粒/瓶,"奥诺康,  , 复, 合, 维生素, （, 儿, 童, ）, 60, 粒, /, 瓶",奥诺康,1,维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,奥诺康,140841
奥诺康 多种维生素矿物质片（学生）60粒/瓶,"奥诺康,  , 多种维生素, 矿, 物, 质, 片, （, 学, 生, ）, 60, 粒, /, 瓶",奥诺康,1,多种维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,奥诺康,140987
德国进口好维乐10种维生素儿童泡腾片(甜橙口味)82g(20片) *5,"德国, 进, 口, 好维乐, 10, 种, 维, 生, 素儿, 童, 泡, 腾, 片, (, 甜, 橙, 口, 味, ), 82g, (, 20, 片, ),  , *, 5",好维乐,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,好维乐,10663839
德国进口好维乐多种维生素泡腾片(甜橙口味)82g(20片) *5,"德国, 进, 口, 好维乐, 多种维生素, 泡, 腾, 片, (, 甜, 橙, 口, 味, ), 82g, (, 20, 片, ),  , *, 5",好维乐,1,多种维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,好维乐,10663806
德国进口好维乐活性矿物质泡腾片(葡萄柚口味)75g(20片),"德国, 进, 口, 好, 维, 乐活, 性, 矿, 物, 质, 泡, 腾, 片, (, 葡, 萄, 柚, 口, 味, ), 75g, (, 20, 片, )",,0,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,好维乐,9646644
德国进口好维乐活性矿物质泡腾片(葡萄柚口味)75g(20片) *5,"德国, 进, 口, 好, 维, 乐活, 性, 矿, 物, 质, 泡, 腾, 片, (, 葡, 萄, 柚, 口, 味, ), 75g, (, 20, 片, ),  , *, 5",,0,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,好维乐,10663851
德国进口好维乐维生素C泡腾片(柠檬口味)82g(20片)*5,"德国, 进, 口, 好维乐, 维生素c, 泡, 腾, 片, (, 柠, 檬, 口, 味, ), 82g, (, 20, 片, ), *, 5",好维乐,1,维生素c,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,好维乐,10663817
德国进口好维乐维生素E泡腾片(芒果口味)82g(20片)*5,"德国, 进, 口, 好维乐, 维生素, e, 泡, 腾, 片, (, 芒, 果, 口, 味, ), 82g, (, 20, 片, ), *, 5",好维乐,1,维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,好维乐,10663862
德国进口好维乐胡萝卜素+维C+维E泡腾片(甜橙口味)82g(20片) *5,"德国, 进, 口, 好维乐, 胡萝卜素, +, 维, c, +, 维, e, 泡, 腾, 片, (, 甜, 橙, 口, 味, ), 82g, (, 20, 片, ),  , *, 5",好维乐,1,胡萝卜素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,好维乐,10663828
德国进口好维乐钙泡腾片(柠檬口味)82g(20片) *5,"德国, 进, 口, 好维乐, 钙, 泡, 腾, 片, (, 柠, 檬, 口, 味, ), 82g, (, 20, 片, ),  , *, 5",好维乐,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,好维乐,10663884
德国进口好维乐铁+维生素C泡腾片(百香果口味)82g(20片),"德国, 进, 口, 好维乐, 铁, +, 维生素c, 泡, 腾, 片, (, 百, 香, 果, 口, 味, ), 82g, (, 20, 片, )",好维乐,1,维生素c,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,好维乐,9646633
德国进口好维乐铁+维生素C泡腾片(百香果口味)82g*5,"德国, 进, 口, 好维乐, 铁, +, 维生素c, 泡, 腾, 片, (, 百, 香, 果, 口, 味, ), 82g, *, 5",好维乐,1,维生素c,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,好维乐,10663895
德国进口好维乐镁泡腾片(甜橙口味)82g(20片),"德国, 进, 口, 好维乐, 镁, 泡, 腾, 片, (, 甜, 橙, 口, 味, ), 82g, (, 20, 片, )",好维乐,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,好维乐,9646622
德国进口好维乐镁泡腾片(甜橙口味)82g(20片)*5,"德国, 进, 口, 好维乐, 镁, 泡, 腾, 片, (, 甜, 橙, 口, 味, ), 82g, (, 20, 片, ), *, 5",好维乐,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,好维乐,10663873
小维他康儿童复合维生素咀嚼片1.5g*120片,"小维他康, 儿, 童, 复, 合, 维生素, 咀, 嚼, 片, 1.5g, *, 120, 片",小维他康,1,维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,小维他康,9549079
*幸福来牌钙铁锌多维营养素口服液（孕早期）10ml*12支022019,"*, 幸福来, 牌, 钙铁锌, 多, 维, 营养, 素, 口, 服, 液, （, 孕, 早, 期, ）, 10ml, *, 12, 支, 022019",幸福来,1,"钙铁锌, 营养",2,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,幸福来,10256867
康倍施 红三叶多维草本营养片  2058mg*60片（美国原装进口）,"康倍施,  , 红, 三叶, 多, 维, 草, 本, 营养, 片,  ,  , 2058mg, *, 60, 片, （, 美国, 原, 装, 进, 口, ）",康倍施,1,"本, 营养",2,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,康倍施,9830799
康倍施 综合维生素营养片  1695mg*60片（美国原装进口）,"康倍施,  , 综合, 维生素, 营养, 片,  ,  , 1695mg, *, 60, 片, （, 美国, 原, 装, 进, 口, ）",康倍施,1,"综合, 维生素, 营养",3,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,康倍施,9830802
惠普生 女性复合维他命片 1g*100片,"惠普生,  , 女, 性, 复, 合, 维他, 命, 片,  , 1g, *, 100, 片",惠普生,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,惠普生,9732790
惠普生 男士复合维他命片 1000mg*100片,"惠普生,  , 男, 士, 复, 合, 维他, 命, 片,  , 1000mg, *, 100, 片",惠普生,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,惠普生,9732585
惠普生 青少年复合维他命片 1g*100片,"惠普生,  , 青, 少, 年, 复, 合, 维他, 命, 片,  , 1g, *, 100, 片",惠普生,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,惠普生,9733113
钙尔奇小添佳咀嚼片(巧克力味)50片021997,"钙尔奇, 小, 添, 佳, 咀, 嚼, 片, (, 巧克力, 味, ), 50, 片, 021997",钙尔奇,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,惠氏,10167927
新成长快乐牌复合维生素咀嚼片（果味型）1.5g*10片/瓶(赠品）,"新成长快乐牌, 复, 合, 维生素, 咀, 嚼, 片, （, 果, 味, 型, ）, 1.5g, *, 10, 片, /, 瓶, (, 赠, 品, ）",新成长快乐牌,1,维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,新成长快乐,10151050
新成长快乐牌复合维生素咀嚼片（含钙型）1.5g*80片/瓶,"新成长快乐牌, 复, 合, 维生素, 咀, 嚼, 片, （, 含, 钙, 型, ）, 1.5g, *, 80, 片, /, 瓶",新成长快乐牌,1,维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,新成长快乐牌,9563024
新成长快乐牌复合维生素咀嚼片（果味型+含钙型）,"新成长快乐牌, 复, 合, 维生素, 咀, 嚼, 片, （, 果, 味, 型, +, 含, 钙, 型, ）",新成长快乐牌,1,维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,新成长快乐牌,9665332
新成长快乐牌复合维生素咀嚼片（果味型）1.5g*80片/瓶,"新成长快乐牌, 复, 合, 维生素, 咀, 嚼, 片, （, 果, 味, 型, ）, 1.5g, *, 80, 片, /, 瓶",新成长快乐牌,1,维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,新成长快乐牌,9563013
美国原装进口新生命水果浓缩胶囊1552mg*110粒,"美国, 原, 装, 进, 口, 新生命, 水果, 浓, 缩, 胶, 囊, 1552mg, *, 110, 粒",新生命,1,水果,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,新生命,11364946
昂立 维矿多多种维生素泡腾片4.5克*20*1,"昂立,  , 维, 矿, 多, 多种维生素, 泡, 腾, 片, 4.5, 克, *, 20, *, 1",昂立,1,多种维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,昂立,10741749
昂立维矿多多种维生素泡腾片4.5克*20*1,"昂立, 维, 矿, 多, 多种维生素, 泡, 腾, 片, 4.5, 克, *, 20, *, 1",昂立,1,多种维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,昂立,10091120
果健康 儿童多种维生素泡腾片 90g,"果健康,  , 儿, 童, 多种维生素, 泡, 腾, 片,  , 90g",果健康,1,多种维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,果健康,9775137
果健康 多种维生素泡腾片 90g,"果健康,  , 多种维生素, 泡, 腾, 片,  , 90g",果健康,1,多种维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,果健康,9775126
果健康 维生素C泡腾片 90g,"果健康,  , 维生素c, 泡, 腾, 片,  , 90g",果健康,1,维生素c,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,果健康,9775148
果健康 锌+维C+维E泡腾片 90g,"果健康,  , 锌, +, 维, c, +, 维, e, 泡, 腾, 片,  , 90g",果健康,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,果健康,9775159
果健康 锌+维C+维E泡腾片 90g(赠品),"果健康,  , 锌, +, 维, c, +, 维, e, 泡, 腾, 片,  , 90g, (, 赠, 品, )",果健康,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,果健康,12122633
汤臣倍健 多种维生素片（儿童及青少年）1000mg*60粒,"汤臣倍健,  , 多, 种, 维生素片, （, 儿, 童, 及, 青, 少, 年, ）, 1000mg, *, 60, 粒",汤臣倍健,1,维生素片,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,汤臣倍健,10082389
清华紫光金奥力牌多种维生素加矿物质片 1000mg*60片,"清华紫光金奥力, 牌, 多种维生素, 加, 矿, 物, 质, 片,  , 1000mg, *, 60, 片",清华紫光金奥力,1,多种维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,清华紫光,11116931
渔夫堡多种维生素矿物质咀嚼片（儿童型） 1g/片*60片,"渔夫堡, 多种维生素, 矿, 物, 质, 咀, 嚼, 片, （, 儿, 童, 型, ）,  , 1g, /, 片, *, 60, 片",渔夫堡,1,多种维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,渔夫堡,10681411
渔夫堡牌多种维生素矿物质片(女士型)  1g/片*60片,"渔夫堡, 牌, 多种维生素, 矿, 物, 质, 片, (, 女士型, ),  ,  , 1g, /, 片, *, 60, 片",渔夫堡,1,多种维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,渔夫堡,10681353
渔夫堡牌多种维生素矿物质片(男士型)  1g/片*60片,"渔夫堡, 牌, 多种维生素, 矿, 物, 质, 片, (, 男, 士, 型, ),  ,  , 1g, /, 片, *, 60, 片",渔夫堡,1,多种维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,渔夫堡,10681386
澳琳达 儿童樱桃提取物复合咀嚼片1300mg×60片/瓶,"澳琳达,  , 儿, 童, 樱, 桃, 提, 取, 物, 复, 合, 咀, 嚼, 片, 1300mg, ×, 60, 片, /, 瓶",澳琳达,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,澳琳达,514692
澳琳达 水果提取物复合片930mg×60片/瓶,"澳琳达,  , 水果, 提, 取, 物, 复, 合, 片, 930mg, ×, 60, 片, /, 瓶",澳琳达,1,水果,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,澳琳达,514681
益体健儿童营养软糖238g,"益体健, 儿, 童, 营养, 软, 糖, 238g",益体健,1,"营养, 糖",2,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,益体健,11933816
益体健复合维生素软糖238g,"益体健, 复, 合, 维生素, 软, 糖, 238g",益体健,1,"维生素, 糖",2,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,益体健,11933805
益体健复合维生素软糖80g/袋(赠品),"益体健, 复, 合, 维生素, 软, 糖, 80g, /, 袋, (, 赠, 品, )",益体健,1,"维生素, 糖",2,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,益体健,11997527
益体健多种维生素+矿物质软糖238g,"益体健, 多种维生素, +, 矿, 物, 质, 软, 糖, 238g",益体健,1,"多种维生素, 糖",2,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,益体健,11933827
益体健女士营养软糖238g,"益体健, 女, 士, 营养, 软, 糖, 238g",益体健,1,"营养, 糖",2,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,益体健,11933792
益体健钙+维生素D软糖238g,"益体健, 钙, +, 维生素d, 软, 糖, 238g",益体健,1,"维生素d, 糖",2,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,益体健,11933838
粉维他康女士复合维生素片1g*30片,"粉维他康, 女, 士, 复, 合, 维生素片, 1g, *, 30, 片",粉维他康,1,维生素片,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,粉维他康,9549091
纽倍乐儿童成长快乐套餐（氨基酸“增高营养素”500mg*100粒+牡蛎钙片600mg*100片+鳕鱼肝油“明目精”500mg*100粒）,"纽倍乐, 儿, 童, 成长快乐, 套, 餐, （, 氨基酸, “, 增, 高, 营养, 素, ”, 500mg, *, 100, 粒, +, 牡, 蛎, 钙片, 600mg, *, 100, 片, +, 鳕鱼肝油, “, 明, 目, 精, ”, 500mg, *, 100, 粒, ）",纽倍乐,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,纽倍乐,10646396
维他康成人复合维生素片1g*30片,"维他康, 成, 人, 复, 合, 维生素片, 1g, *, 30, 片",维他康,1,维生素片,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,维他康,9549080
美澳健 儿童多维矿物质片 1000mg*60片012355,"美澳健,  , 儿, 童, 多, 维, 矿, 物, 质, 片,  , 1000mg, *, 60, 片, 012355",美澳健,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,美澳健,9883629
美澳健 多维多矿营养素片（女士）1g*60片,"美澳健,  , 多, 维, 多, 矿, 营养, 素, 片, （, 女, 士, ）, 1g, *, 60, 片",美澳健,1,营养,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,美澳健,11176479
美澳健 多维多矿营养素片（男士）1g*60片,"美澳健,  , 多, 维, 多, 矿, 营养, 素, 片, （, 男, 士, ）, 1g, *, 60, 片",美澳健,1,营养,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,美澳健,11176480
美澳健 成人维生素片 1000mg*60片,"美澳健,  , 成, 人, 维生素片,  , 1000mg, *, 60, 片",美澳健,1,维生素片,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,美澳健,9730294
美澳健 成长发育咀嚼片 0.6g*180片019570,"美澳健,  , 成, 长发, 育, 咀, 嚼, 片,  , 0.6g, *, 180, 片, 019570",美澳健,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,美澳健,9730272
美澳健 成长发育咀嚼片0.6g*36片,"美澳健,  , 成, 长发, 育, 咀, 嚼, 片, 0.6g, *, 36, 片",美澳健,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,美澳健,10716355
美澳健 氨基葡萄糖片 850mg*75片020578,"美澳健,  , 氨, 基, 葡萄糖, 片,  , 850mg, *, 75, 片, 020578",美澳健,1,葡萄糖,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,美澳健,9812559
美澳健 维生素AD软胶囊300mg*100粒,"美澳健,  , 维生素, ad, 软, 胶, 囊, 300mg, *, 100, 粒",美澳健,1,维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,美澳健,11176515
美澳健 钙加维生素D 软胶囊1.2g*30粒,"美澳健,  , 钙, 加, 维生素d,  , 软, 胶, 囊, 1.2g, *, 30, 粒",美澳健,1,维生素d,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,美澳健,11447657
美澳健 铁锌钙咀嚼片1g*30片(赠品),"美澳健,  , 铁锌钙, 咀, 嚼, 片, 1g, *, 30, 片, (, 赠, 品, )",美澳健,1,,0,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,美澳健,11447679
艾兰得 复合维生素含片(儿童型) 0.6g*90片/瓶,"艾兰得,  , 复, 合, 维生素, 含, 片, (, 儿, 童, 型, ),  , 0.6g, *, 90, 片, /, 瓶",艾兰得,1,维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,艾兰得,10002274
银维他康老人复合维生素片1g*60片,"银维他康, 老, 人, 复, 合, 维生素片, 1g, *, 60, 片",银维他康,1,维生素片,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,银维他康,9549104
黄金搭档多种维生素片(中老年型)1000mg/片*40片,"黄金搭档, 多, 种, 维生素片, (, 中, 老, 年, 型, ), 1000mg, /, 片, *, 40, 片",黄金搭档,1,维生素片,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,黄金搭,9579924
黄金搭档多种维生素咀嚼片(儿童及青少年型)(巧克力味)1000mg/片*100片,"黄金搭档, 多种维生素, 咀, 嚼, 片, (, 儿, 童, 及, 青, 少, 年, 型, ), (, 巧克力, 味, ), 1000mg, /, 片, *, 100, 片",黄金搭档,1,多种维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,黄金搭档,9579946
黄金搭档多种维生素咀嚼片(儿童及青少年型)(巧克力味)1000mg/片*60片,"黄金搭档, 多种维生素, 咀, 嚼, 片, (, 儿, 童, 及, 青, 少, 年, 型, ), (, 巧克力, 味, ), 1000mg, /, 片, *, 60, 片",黄金搭档,1,多种维生素,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,黄金搭档,9579913
黄金搭档多种维生素片(中老年型)1000mg/片*100片,"黄金搭档, 多, 种, 维生素片, (, 中, 老, 年, 型, ), 1000mg, /, 片, *, 100, 片",黄金搭档,1,维生素片,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,黄金搭档,9579935
黄金搭档多种维生素片(女士型)1000mg/片*100片,"黄金搭档, 多, 种, 维生素片, (, 女士型, ), 1000mg, /, 片, *, 100, 片",黄金搭档,1,维生素片,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,黄金搭档,9579957
黄金搭档多种维生素片(女士型)1000mg/片*40片,"黄金搭档, 多, 种, 维生素片, (, 女士型, ), 1000mg, /, 片, *, 40, 片",黄金搭档,1,维生素片,1,0-8704-8722-17509:营养保健、健康器械-维生素/矿物质-多种维生素,黄金搭档,9579902
（JY）东方人 远红外磁疗健康枕 降压型 320*195*45/盒,"（, jy, ）, 东方人,  , 远, 红外, 磁, 疗, 健康枕,  , 降, 压, 型,  , 320, *, 195, *, 45, /, 盒",东方人,1,"红外, 健康枕, 盒",3,0-8704-950180-17568:营养保健、健康器械-健康器械-健康枕,东方人,10032038
（JY）康祝野菊花保健枕菊花,"（, jy, ）, 康祝, 野, 菊花, 保健枕, 菊花",康祝,1,保健枕,1,0-8704-950180-17568:营养保健、健康器械-健康器械-健康枕,康祝,9970096
早康 竹炭颈椎枕,"早康,  , 竹, 炭, 颈椎枕",早康,1,颈椎枕,1,0-8704-950180-17568:营养保健、健康器械-健康器械-健康枕,早康,11930588
首康 慢回弹U型护颈枕,"首康,  , 慢, 回, 弹, u, 型, 护颈枕",首康,1,,0,0-8704-950180-17568:营养保健、健康器械-健康器械-健康枕,首康,11930533
首康 慢回弹颈椎保健枕-波峰按摩枕,"首康,  , 慢, 回, 弹, 颈, 椎, 保健枕, -, 波, 峰, 按摩枕",首康,1,"保健枕, 按摩枕",2,0-8704-950180-17568:营养保健、健康器械-健康器械-健康枕,首康,11930555
首康 慢回弹颈椎保健枕?蝶形玉石枕,"首康,  , 慢, 回, 弹, 颈, 椎, 保健枕, ?, 蝶, 形, 玉石, 枕",首康,1,"保健枕, 玉石",2,0-8704-950180-17568:营养保健、健康器械-健康器械-健康枕,首康,11930544
首康 慢回弹颈椎保健枕普及版,"首康,  , 慢, 回, 弹, 颈, 椎, 保健枕, 普, 及, 版",首康,1,保健枕,1,0-8704-950180-17568:营养保健、健康器械-健康器械-健康枕,首康,11930522
首康 慢回弹颈椎保健枕舒适版,"首康,  , 慢, 回, 弹, 颈, 椎, 保健枕, 舒, 适, 版",首康,1,保健枕,1,0-8704-950180-17568:营养保健、健康器械-健康器械-健康枕,首康,11930511
（JY）康祝腰部矫形带XL,"（, jy, ）, 康祝, 腰, 部, 矫, 形, 带, xl",康祝,1,,0,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康祝,9970187
（JY）康祝远红外护双肩L,"（, jy, ）, 康祝, 远, 红外, 护, 双, 肩, l",康祝,1,红外,1,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康祝,9969771
（JY）康祝远红外护掌L,"（, jy, ）, 康祝, 远, 红外, 护, 掌, l",康祝,1,红外,1,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康祝,9969635
（JY）康祝远红外护腕S,"（, jy, ）, 康祝, 远, 红外, 护腕, s",康祝,1,"红外, 护腕",2,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康祝,9969657
（JY）康祝远红外护腰XXL,"（, jy, ）, 康祝, 远, 红外, 护腰, xxl",康祝,1,"红外, 护腰",2,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康祝,9969919
（JY）康祝远红外护膝L,"（, jy, ）, 康祝, 远, 红外, 护膝, l",康祝,1,"红外, 护膝",2,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康祝,9969931
康福瑞 冷热敷护腰带,"康福瑞,  , 冷热敷, 护, 腰带",康福瑞,1,腰带,1,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康福瑞,11930464
康福瑞 冷热敷护膝,"康福瑞,  , 冷热敷, 护膝",康福瑞,1,护膝,1,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康福瑞,11930486
康福瑞 冷热敷护颈,"康福瑞,  , 冷热敷, 护颈",康福瑞,1,护颈,1,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康福瑞,11930475
康福瑞 远红外磁疗自发热护腕?,"康福瑞,  , 远, 红外, 磁, 疗, 自, 发, 热, 护腕, ?",康福瑞,1,"红外, 护腕",2,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康福瑞,11930419
康福瑞 远红外磁自发热护肘,"康福瑞,  , 远, 红外, 磁, 自, 发, 热, 护, 肘",康福瑞,1,红外,1,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康福瑞,11930408
康福瑞 远红外磁自发热护肩,"康福瑞,  , 远, 红外, 磁, 自, 发, 热, 护肩",康福瑞,1,"红外, 护肩",2,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康福瑞,11930384
康福瑞 远红外磁自发热护腰黄色,"康福瑞,  , 远, 红外, 磁, 自, 发, 热, 护腰, 黄, 色",康福瑞,1,"红外, 护腰",2,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康福瑞,11930351
康福瑞 远红外磁自发热护腰黄色 L,"康福瑞,  , 远, 红外, 磁, 自, 发, 热, 护腰, 黄, 色,  , l",康福瑞,1,"红外, 护腰",2,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康福瑞,11930726
康福瑞 远红外磁自发热护腰黄色 M,"康福瑞,  , 远, 红外, 磁, 自, 发, 热, 护腰, 黄, 色,  , m",康福瑞,1,"红外, 护腰",2,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康福瑞,11930715
康福瑞 远红外磁自发热护膝黑色,"康福瑞,  , 远, 红外, 磁, 自, 发, 热, 护膝, 黑, 色",康福瑞,1,"红外, 护膝",2,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康福瑞,11930362
康福瑞 远红外磁自发热护踝,"康福瑞,  , 远, 红外, 磁, 自, 发, 热, 护踝",康福瑞,1,红外,1,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康福瑞,11930395
康福瑞 远红外磁自发热护颈,"康福瑞,  , 远, 红外, 磁, 自, 发, 热, 护颈",康福瑞,1,"红外, 护颈",2,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,康福瑞,11930373
方祥保健型护腰HY－II(M),"方祥, 保健, 型, 护腰, hy, －, ii, (, m, )",方祥,1,"保健, 护腰",2,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,方祥,9535095
方祥保健型护腰HY－II(S),"方祥, 保健, 型, 护腰, hy, －, ii, (, s, )",方祥,1,"保健, 护腰",2,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,方祥,9535084
方祥保健型护腰HY－II(XXL),"方祥, 保健, 型, 护腰, hy, －, ii, (, xxl, )",方祥,1,"保健, 护腰",2,0-8704-950180-17571:营养保健、健康器械-健康器械-护具,方祥,9535120
