商品名,分词结果,品牌词,品牌数,类别词,类别数,原始类别,原始品牌,商品CODE,标注类别词
光明 心爽利乐包芦荟酸酸乳 乳酸菌饮料250ml*24,"光明, 心, 爽利, 乐, 包, 芦荟, 酸, 酸乳, 乳酸菌, 饮料, 250ml, *, 24",光明,1,"芦荟, 饮料",2,0-5135-5404-5405:食品、饮料、酒水-乳制品-酸奶,光明,342563,饮料
光明 利乐枕优+纯牛奶231ml*12袋,"光明, 利, 乐, 枕, 优, +, 纯牛奶, 231ml, *, 12袋",光明,1,纯牛奶,1,0-5135-5404-5406:食品、饮料、酒水-乳制品-纯牛奶,光明,195391,纯牛奶
光明 利乐枕纯牛奶243ml(250g)*12,"光明, 利, 乐, 枕, 纯牛奶, 243ml, (, 250g, ), *, 12",光明,1,纯牛奶,1,0-5135-5404-5406:食品、饮料、酒水-乳制品-纯牛奶,光明,342610,纯牛奶
光明 利乐砖牛奶3.5(香浓)1L,"光明, 利, 乐, 砖, 牛奶, 3.5, (, 香浓, ), 1L",光明,1,"砖, 牛奶",2,0-5135-5404-5406:食品、饮料、酒水-乳制品-纯牛奶,光明,342621,牛奶
蒙牛 现代牧场纯牛奶250ml*12包,"蒙牛, 现代, 牧场, 纯牛奶, 250ml, *, 12, 包",蒙牛,1,纯牛奶,1,0-5135-5404-5406:食品、饮料、酒水-乳制品-纯牛奶,蒙牛,11028607,纯牛奶
优舒果盘颜色随机(光明赠品),"优, 舒, 果盘, 颜色, 随机, (, 光明, 赠品, )",,0,"果盘, 颜色",2,0-5135-5404-5407:食品、饮料、酒水-乳制品-口味奶,光明,10830587,果盘
蒙牛麦香味早餐奶230ml x12,"蒙牛, 麦, 香味, 早餐, 奶, 230ml, x12",蒙牛,1,,0,0-5135-5404-5407:食品、饮料、酒水-乳制品-口味奶,蒙牛,94826,"早餐, 奶"
喜羊羊玩偶(光明赠品）,"喜羊羊, 玩偶, (, 光明, 赠品, ）",喜羊羊,1,,0,0-5135-5404-5408:食品、饮料、酒水-乳制品-功能奶,光明,10350897,
光明吸派 牛奶吸管蛋白型固体饮料(巧克力味)10*3.5g/盒,"光明, 吸, 派, 牛奶, 吸管, 蛋白, 型, 固体, 饮料, (, 巧克力, 味, ), 10, *, 3.5g, /, 盒",光明,1,"派, 牛奶, 饮料, 盒",4,0-5135-5404-5411:食品、饮料、酒水-乳制品-儿童奶,光明,11035408,牛奶
光明吸派 牛奶吸管蛋白型固体饮料(曲奇味)10*3.5g/盒,"光明, 吸, 派, 牛奶, 吸管, 蛋白, 型, 固体, 饮料, (, 曲奇, 味, ), 10, *, 3.5g, /, 盒",光明,1,"派, 牛奶, 饮料, 盒",4,0-5135-5404-5411:食品、饮料、酒水-乳制品-儿童奶,光明,11035420,牛奶
万里香 熏兔500g/袋,"万里香, 熏, 兔, 500g, /, 袋",万里香,1,,0,0-5135-5904:食品、饮料、酒水-肉禽制品,万里香,11102720,
万里香 脱脂猪蹄200g/袋,"万里香, 脱脂, 猪蹄, 200g, /, 袋",万里香,1,,0,0-5135-5904:食品、饮料、酒水-肉禽制品,万里香,11102560,猪蹄
万里香 酱鸭200g/袋,"万里香, 酱鸭, 200g, /, 袋",万里香,1,,0,0-5135-5904:食品、饮料、酒水-肉禽制品,万里香,11102526,酱鸭
五丰上食猪肉礼盒（8品项）,"五丰, 上, 食, 猪肉, 礼盒, （, 8, 品, 项, ）",五丰,1,"猪肉, 礼盒",2,0-5135-5904:食品、饮料、酒水-肉禽制品,五丰上食,11226485,猪肉
黄山 特级猴魁50g/罐,"黄山, 特级, 猴, 魁, 50g, /, 罐",黄山,1,罐,1,0-5135-6031-16571-19210:食品、饮料、酒水-茶叶茶包-绿茶-烘青绿茶,奇松,311444,
康茶园 黄山绿茶100g/袋,"康茶园, 黄山, 绿茶, 100g, /, 袋",康茶园,1,绿茶,1,0-5135-6031-16571-19210:食品、饮料、酒水-茶叶茶包-绿茶-烘青绿茶,康茶园,10926020,绿茶
包邮 【艺福堂】西湖龙井 2011明前新茶叶 二级特香型 250克,"包, 邮, 【, 艺福堂, 】, 西湖龙井, 2011, 明, 前, 新, 茶叶, 二级, 特, 香型, 250, 克",艺福堂,1,"西湖龙井, 茶叶",2,0-5135-6031-16571-19228:食品、饮料、酒水-茶叶茶包-绿茶-炒青绿茶,艺福堂,10726940,茶叶
上好茶 二润祁门红茶100g/盒,"上好茶, 二, 润, 祁门红茶, 100g, /, 盒",上好茶,1,"祁门红茶, 盒",2,0-5135-6031-16572-19230:食品、饮料、酒水-茶叶茶包-红茶-祁门红茶,上好茶,10471871,祁门红茶
【艺福堂】11年新茶叶 宫廷贡品铁观音T048 250g 珍品茶缘(黄)礼盒,"【, 艺福堂, 】, 11, 年, 新, 茶叶, 宫廷, 贡品, 铁观音, T048, 250g, 珍, 品茶, 缘, (, 黄, ), 礼盒",艺福堂,1,"茶叶, 铁观音, 礼盒",3,0-5135-6031-16968-19233:食品、饮料、酒水-茶叶茶包-青茶（乌龙茶）-闽南乌龙,艺福堂,11096256,"茶叶, 铁观音"
【艺福堂】2011年新茶叶 安溪铁观音T068 清香型 中国茗品礼盒（红）250g/盒,"【, 艺福堂, 】, 2011, 年, 新, 茶叶, 安溪, 铁观音, T068, 清, 香型, 中国, 茗, 品, 礼盒, （, 红, ）, 250g, /, 盒",艺福堂,1,"茶叶, 铁观音, 礼盒, 盒",4,0-5135-6031-16968-19233:食品、饮料、酒水-茶叶茶包-青茶（乌龙茶）-闽南乌龙,艺福堂,11074467,茶叶
【艺福堂】2011年新茶叶 安溪铁观音T078 清香型 中国茗品礼盒（红）250g/盒,"【, 艺福堂, 】, 2011, 年, 新, 茶叶, 安溪, 铁观音, T078, 清, 香型, 中国, 茗, 品, 礼盒, （, 红, ）, 250g, /, 盒",艺福堂,1,"茶叶, 铁观音, 礼盒, 盒",4,0-5135-6031-16968-19233:食品、饮料、酒水-茶叶茶包-青茶（乌龙茶）-闽南乌龙,艺福堂,11074456,茶叶
红岫 千秋岁武夷水仙乌龙茶茶叶112g/盒,"红岫, 千秋, 岁, 武夷, 水仙, 乌龙茶, 茶叶, 112g, /, 盒",红岫,1,"乌龙茶, 茶叶, 盒",3,0-5135-6031-16968-19234:食品、饮料、酒水-茶叶茶包-青茶（乌龙茶）-闽北乌龙,红岫,10553578,"乌龙茶, 茶叶"
叶凌春有机茶叶礼品 高级礼盒 节日礼品 特级红茶白茶套装,"叶凌春, 有机, 茶叶, 礼品, 高级, 礼盒, 节日礼品, 特级, 红茶, 白茶, 套装",叶凌春,1,"茶叶, 礼品, 礼盒, 节日礼品, 红茶, 白茶, 套装",7,0-5135-6031-16969-19215:食品、饮料、酒水-茶叶茶包-礼盒茶-综合礼盒茶,叶凌春,10715647,"茶叶, 红茶, 白茶"
七彩云南 普洱QQ茶（赠品）,"七彩云南, 普洱, QQ, 茶, （, 赠品, ）",七彩云南,1,茶,1,0-5135-6031-16971-19214:食品、饮料、酒水-茶叶茶包-黑茶（普洱）-普洱茶,七彩云南,11395894,茶
龙润 桂子飘香有机茶普洱茶(熟茶)(袋泡)50g/盒,"龙润, 桂子飘香, 有机, 茶, 普洱茶, (, 熟, 茶, ), (, 袋, 泡, ), 50g, /, 盒",龙润,1,"茶, 普洱茶, 盒",3,0-5135-6031-16971-19214:食品、饮料、酒水-茶叶茶包-黑茶（普洱）-普洱茶,龙润,10496294,"茶, 普洱茶"
汪满田 优惠装花茶一级250g/袋,"汪满田, 优惠, 装, 花茶, 一级, 250g, /, 袋",汪满田,1,花茶,1,0-5135-6031-19207-19218:食品、饮料、酒水-茶叶茶包-再加工茶-茉莉花茶,汪满田,115333,花茶
【艺福堂】 新贵花草茶 润肠通便 排毒养颜 祛痘 保湿美白 芦荟 70罐,"【, 艺福堂, 】, 新贵, 花草茶, 润肠通便, 排, 毒, 养颜, 祛痘, 保湿, 美白, 芦荟, 70, 罐",艺福堂,1,"花草茶, 润肠通便, 祛痘, 保湿, 美白, 芦荟, 罐",7,0-5135-6031-19207-19221:食品、饮料、酒水-茶叶茶包-再加工茶-花草茶,艺福堂,10988575,花草茶
"【艺福堂】精选花草茶-润肤养颜,调节内分泌-茉莉花30克罐装","【, 艺福堂, 】, 精选, 花草茶, -, 润肤, 养颜, ,, 调节, 内分泌, -, 茉莉花, 30, 克, 罐装",艺福堂,1,花草茶,1,0-5135-6031-19207-19221:食品、饮料、酒水-茶叶茶包-再加工茶-花草茶,艺福堂,10725834,花草茶
"【艺福堂】花草茶-增强记忆,提高睡眠进口精品洋甘菊花草茶30克罐","【, 艺福堂, 】, 花草茶, -, 增强, 记忆, ,, 提高, 睡眠, 进口, 精品, 洋, 甘菊, 花草茶, 30, 克, 罐",艺福堂,1,"花草茶, 花草茶, 罐",3,0-5135-6031-19207-19221:食品、饮料、酒水-茶叶茶包-再加工茶-花草茶,艺福堂,10726520,"花草茶, 花草茶"
"【艺福堂】花草茶-润肺清火,安神,治咳嗽眩晕-10新货百合花50g罐装","【, 艺福堂, 】, 花草茶, -, 润肺, 清火, ,, 安神, ,, 治, 咳嗽, 眩晕, -10, 新货, 百合花, 50g, 罐装",艺福堂,1,"花草茶, 清火",2,0-5135-6031-19207-19221:食品、饮料、酒水-茶叶茶包-再加工茶-花草茶,艺福堂,10725276,花草茶
汾阳景 减肥果茶35g/包,"汾阳景, 减肥, 果, 茶, 35g, /, 包",汾阳景,1,"减肥, 茶",2,0-5135-6031-19207-19239:食品、饮料、酒水-茶叶茶包-再加工茶-养生茶,汾阳景,9995442,"减肥, 茶"
汾阳景 芦荟肠清茶100g/包,"汾阳景, 芦荟, 肠, 清茶, 100g, /, 包",汾阳景,1,芦荟,1,0-5135-6031-19207-19239:食品、饮料、酒水-茶叶茶包-再加工茶-养生茶,汾阳景,9994949,
新鲜上市 新西兰佳沛黄金奇异果12个1KG,"新鲜, 上市, 新西兰, 佳, 沛, 黄金, 奇异, 果, 12, 个, 1KG",,0,黄金,1,0-5135-6844:食品、饮料、酒水-新鲜果蔬,新西兰,11179821,
智利新鲜水果特级 红提4KG,"智利, 新鲜水果, 特级, 红, 提, 4KG",智利,1,新鲜水果,1,0-5135-6844:食品、饮料、酒水-新鲜果蔬,智利,11125863,
智利进口无籽 黑提8KG,"智利, 进口, 无, 籽, 黑, 提, 8KG",智利,1,,0,0-5135-6844:食品、饮料、酒水-新鲜果蔬,智利,11125932,
美国进口正品特级红蛇果4个装1KG,"美国, 进口, 正品, 特级, 红, 蛇, 果, 4, 个, 装, 1KG",,0,,0,0-5135-6844:食品、饮料、酒水-新鲜果蔬,美国,11197481,
三点一刻 原片绿茶56g/盒(台湾),"三点一刻, 原, 片, 绿茶, 56g, /, 盒, (, 台湾, )",三点一刻,1,"绿茶, 盒",2,0-5135-8644-16979:食品、饮料、酒水-进口食品-进口花果茶,三点一刻,10451168,绿茶
玛勃洛可 一千零一夜花果茶 20g（10*2g）,"玛勃洛可, 一千零, 一夜, 花果茶, 20g, （, 10, *, 2g, ）",玛勃洛可,1,花果茶,1,0-5135-8644-16979:食品、饮料、酒水-进口食品-进口花果茶,玛勃洛可,9979286,花果茶
正和牌 真味电烤干鱿鱼70g/袋(韩国),"正和牌, 真味, 电, 烤干, 鱿鱼, 70g, /, 袋, (, 韩国, )",正和牌,1,,0,0-5135-8644-16980:食品、饮料、酒水-进口食品-进口肉干/鱼干,正和牌,9658666,鱿鱼
爱食尚 海苔旗鱼松150g/盒(台湾),"爱食尚, 海苔, 旗, 鱼松, 150g, /, 盒, (, 台湾, )",爱食尚,1,"海苔, 鱼松, 盒",3,0-5135-8644-16980:食品、饮料、酒水-进口食品-进口肉干/鱼干,爱食尚,10878872,"海苔, 鱼松"
彩虹 有机樱桃果酱320g(意大利),"彩虹, 有机, 樱桃, 果酱, 320g, (, 意大利, )",彩虹,1,果酱,1,0-5135-8644-16981:食品、饮料、酒水-进口食品-进口罐头,彩虹,10696421,果酱
雄鸡标 照烧酱沙丁鱼120g/罐(泰国),"雄鸡标, 照, 烧, 酱, 沙丁鱼, 120g, /, 罐, (, 泰国, )",雄鸡标,1,罐,1,0-5135-8644-16981:食品、饮料、酒水-进口食品-进口罐头,雄鸡标,10415222,沙丁鱼
出前一丁 高品质即食面（XO海鲜酱味）100g（香港） *2,"出前一丁, 高品质, 即食, 面, （, XO, 海鲜, 酱, 味, ）, 100g, （, 香港, ）, *, 2",出前一丁,1,面,1,0-5135-8644-16982:食品、饮料、酒水-进口食品-进口方便食品,出前一丁,10470969,面
亨利 什锦果仁原味麦375g/袋(德国),"亨利, 什锦, 果仁, 原味, 麦, 375g, /, 袋, (, 德国, )",亨利,1,,0,0-5135-8644-16983:食品、饮料、酒水-进口食品-进口麦片/蜂蜜,亨利,318036,
家乐氏  东尼可可片190g/盒(泰国),"家乐氏, 东尼, 可可, 片, 190g, /, 盒, (, 泰国, )",家乐氏,1,盒,1,0-5135-8644-16983:食品、饮料、酒水-进口食品-进口麦片/蜂蜜,家乐氏,74851,
品利 葡萄籽油500ml(西班牙),"品利, 葡萄籽, 油, 500ml, (, 西班牙, )",品利,1,"葡萄籽, 油",2,0-5135-8644-16985:食品、饮料、酒水-进口食品-进口食用油,品利,10418674,"葡萄籽, 油"
欧萨 果渣橄榄油3L/桶,"欧萨, 果, 渣, 橄榄油, 3L, /, 桶",欧萨,1,,0,0-5135-8644-16985:食品、饮料、酒水-进口食品-进口食用油,欧萨,526716,橄榄油
皇家戈麦斯 中级初榨橄榄油 500ml（西班牙）,"皇家戈麦斯, 中级, 初, 榨, 橄榄油, 500ml, （, 西班牙, ）",皇家戈麦斯,1,,0,0-5135-8644-16985:食品、饮料、酒水-进口食品-进口食用油,皇家戈麦斯,9994687,橄榄油
AJI 黑糖鸡蛋布丁410g/盒(台灣),"AJI, 黑糖, 鸡蛋, 布丁, 410g, /, 盒, (, 台, 灣, )",aji,1,"鸡蛋, 布丁, 盒",3,0-5135-8644-16986:食品、饮料、酒水-进口食品-进口果冻/布丁,AJI,10707774,布丁
晶晶 芒果椰果果冻400g/袋(台湾),"晶晶, 芒果, 椰, 果, 果冻, 400g, /, 袋, (, 台湾, )",晶晶,1,果冻,1,0-5135-8644-16986:食品、饮料、酒水-进口食品-进口果冻/布丁,晶晶,10073275,果冻
Rooibos 南非有机长寿茶(月桂口味)100g(荷兰),"rooibos, 南非, 有机, 长寿, 茶, (, 月桂, 口味, ), 100g, (, 荷兰, )",,0,茶,1,0-5135-8644-16987:食品、饮料、酒水-进口食品-进口红茶,南非长寿茶Jacobs Hooy,10401000,茶
Rooibos 南非有机长寿茶(覆盆子莓口味)100g(荷兰),"rooibos, 南非, 有机, 长寿, 茶, (, 覆盆子, 莓, 口味, ), 100g, (, 荷兰, )",,0,茶,1,0-5135-8644-16987:食品、饮料、酒水-进口食品-进口红茶,南非长寿茶Jacobs Hooy,10400994,茶
UCC 金牌特选风味咖啡豆360g/袋,"UCC, 金牌, 特选, 风味, 咖啡豆, 360g, /, 袋",ucc,1,咖啡豆,1,0-5135-8644-16988:食品、饮料、酒水-进口食品-进口咖啡,UCC,9626260,咖啡豆
乐家 美味咖啡粉250g/包(法国),"乐家, 美味, 咖啡粉, 250g, /, 包, (, 法国, )",乐家,1,咖啡粉,1,0-5135-8644-16988:食品、饮料、酒水-进口食品-进口咖啡,乐家,10263351,咖啡粉
旧街场 3合1蔗糖白咖啡360g/盒(马来西亚),"旧街场, 3, 合, 1, 蔗糖, 白, 咖啡, 360g, /, 盒, (, 马来西亚, )",旧街场,1,"咖啡, 盒",2,0-5135-8644-16988:食品、饮料、酒水-进口食品-进口咖啡,旧街场,10518942,"咖啡, 盒"
厨乐 意大利面条(#4宽幼身型)500g/袋(意大利),"厨乐, 意大利, 面条, (, #4, 宽, 幼, 身, 型, ), 500g, /, 袋, (, 意大利, )",厨乐,1,面条,1,0-5135-8644-16989:食品、饮料、酒水-进口食品-进口意大利面,厨乐,9532745,面条
进丰牌 包饭用烤紫菜24g,"进丰牌, 包饭, 用, 烤, 紫菜, 24g",进丰牌,1,紫菜,1,0-5135-8644-16990:食品、饮料、酒水-进口食品-进口干果/蜜饯,进丰牌,284537,紫菜
北海道 饭更香鲑鱼芝麻3g/袋(日本),"北海道, 饭, 更香, 鲑鱼, 芝麻, 3g, /, 袋, (, 日本, )",北海道,1,,0,0-5135-8644-16991:食品、饮料、酒水-进口食品-进口调味品,北海道,10745581,芝麻
Q熊出没注意 大棒棒糖(水果口味)180g/支(台湾),"Q, 熊出没, 注意, 大, 棒棒糖, (, 水果, 口味, ), 180g, /, 支, (, 台湾, )",熊出没,1,,0,0-5135-8644-16992:食品、饮料、酒水-进口食品-进口糖果,Q熊出没注意,11165994,棒棒糖
乐天 可乐味软糖(韩国特产)42g,"乐天, 可, 乐味, 软糖, (, 韩国, 特产, ), 42g",乐天,1,,0,0-5135-8644-16992:食品、饮料、酒水-进口食品-进口糖果,乐天,497972,软糖
嘉云 糖杂果味966g/瓶(德国),"嘉云, 糖, 杂, 果味, 966g, /, 瓶, (, 德国, )",嘉云,1,糖,1,0-5135-8644-16992:食品、饮料、酒水-进口食品-进口糖果,嘉云,10327998,糖
立檬 落花生糖(日本特产)115g,"立檬, 落, 花生糖, (, 日本, 特产, ), 115g",立檬,1,,0,0-5135-8644-16992:食品、饮料、酒水-进口食品-进口糖果,立檬,498099,花生糖
乐活源 柳橙汁 962ml,"乐活源, 柳, 橙汁, 962ml",乐活源,1,,0,0-5135-8644-16993:食品、饮料、酒水-进口食品-进口饮料,乐活源,538909,橙汁
百兰 荔枝果汁饮品(泰国特产)250ml,"百兰, 荔枝, 果汁, 饮品, (, 泰国, 特产, ), 250ml",百兰,1,"果汁, 饮品",2,0-5135-8644-16993:食品、饮料、酒水-进口食品-进口饮料,百兰,497756,"果汁, 饮品"
统一 甘蔗汁490ml,"统一, 甘蔗汁, 490ml",统一,1,,0,0-5135-8644-16993:食品、饮料、酒水-进口食品-进口饮料,统一,458300,甘蔗汁
美年达 樽装草莓味饮料 250ml *2,"美年达, 樽, 装, 草莓, 味, 饮料, 250ml, *, 2",美年达,1,饮料,1,0-5135-8644-16993:食品、饮料、酒水-进口食品-进口饮料,美年达,10476923,饮料
芭堤娅 听装菠萝汁 240ml,"芭堤娅, 听装, 菠萝, 汁, 240ml",芭堤娅,1,,0,0-5135-8644-16993:食品、饮料、酒水-进口食品-进口饮料,芭堤娅,9712338,
比利時巧趣多甜言蜜语巧克力60克,"比利時, 巧, 趣, 多, 甜言蜜语, 巧克力, 60, 克",比利時,1,巧克力,1,0-5135-8644-16994:食品、饮料、酒水-进口食品-进口巧克力,巧趣多Chokito,11669913,巧克力
Aji 尼西亚惊奇脆饼(蔬菜)英文版200g/袋(马来西亚),"aji, 尼, 西亚, 惊奇, 脆饼, (, 蔬菜, ), 英文版, 200g, /, 袋, (, 马来西亚, )",aji,1,,0,0-5135-8644-8646:食品、饮料、酒水-进口食品-进口饼干糕点,Aji,10658716,脆饼
劳伦斯 咸味饼干条150g,"劳伦斯, 咸味饼干, 条, 150g",劳伦斯,1,咸味饼干,1,0-5135-8644-8646:食品、饮料、酒水-进口食品-进口饼干糕点,劳伦斯,9532518,咸味饼干
北田 燕麦五谷（纳豆青葱）150g/包,"北田, 燕麦, 五谷, （, 纳豆, 青葱, ）, 150g, /, 包",北田,1,,0,0-5135-8644-8646:食品、饮料、酒水-进口食品-进口饼干糕点,北田,547900,
奥里恩 高笑美饼干80g,"奥里恩, 高, 笑, 美, 饼干, 80g",奥里恩,1,饼干,1,0-5135-8644-8646:食品、饮料、酒水-进口食品-进口饼干糕点,奥里恩,284322,饼干
奶素 特鲜蔬菜薄饼300G/袋(马来西亚),"奶素, 特, 鲜, 蔬菜, 薄饼, 300G, /, 袋, (, 马来西亚, )",奶素,1,,0,0-5135-8644-8646:食品、饮料、酒水-进口食品-进口饼干糕点,奶素,10703330,薄饼
布诺 牛奶棒(黑糖)170g/袋(台湾),"布诺, 牛奶, 棒, (, 黑糖, ), 170g, /, 袋, (, 台湾, )",布诺,1,"牛奶, 棒",2,0-5135-8644-8646:食品、饮料、酒水-进口食品-进口饼干糕点,布诺,11166146,
昇田 麦芽饼干(芒果夹心)250g/袋(台湾),"昇田, 麦芽, 饼干, (, 芒果, 夹心, ), 250g, /, 袋, (, 台湾, )",昇田,1,饼干,1,0-5135-8644-8646:食品、饮料、酒水-进口食品-进口饼干糕点,昇田,10451022,饼干
烘焙客 法式蔓越梅无糖饼干100g/盒(台湾),"烘焙客, 法式, 蔓, 越, 梅, 无, 糖, 饼干, 100g, /, 盒, (, 台湾, )",烘焙客,1,"糖, 饼干, 盒",3,0-5135-8644-8646:食品、饮料、酒水-进口食品-进口饼干糕点,烘焙客,10072283,饼干
爱美味 糙米燕麦高纤维曲奇178g/盒(马来西亚),"爱美味, 糙米, 燕麦, 高, 纤维, 曲奇, 178g, /, 盒, (, 马来西亚, )",爱美味,1,"糙米, 盒",2,0-5135-8644-8646:食品、饮料、酒水-进口食品-进口饼干糕点,爱美味,10315432,糙米
莱家 粒粒装威化（意式濃咖啡味） 220g/盒（意大利）,"莱家, 粒粒, 装, 威, 化, （, 意, 式, 濃, 咖啡, 味, ）, 220g, /, 盒, （, 意大利, ）",莱家,1,盒,1,0-5135-8644-8646:食品、饮料、酒水-进口食品-进口饼干糕点,莱家,9973073,
新西兰原装进口芙恩乐学步幼儿配方奶粉3段（1-3岁适用）900g,"新西兰, 原装, 进口, 芙恩乐, 学步, 幼儿, 配方, 奶粉, 3, 段, （, 1-3, 岁, 适用, ）, 900g",芙恩乐,1,"幼儿, 奶粉",2,0-5135-8644-8647:食品、饮料、酒水-进口食品-进口冲饮,芙恩乐Golden Fern,10997098,奶粉
顶好 原味豆奶饮料1L利乐包,"顶好, 原味, 豆奶, 饮料, 1L, 利, 乐, 包",顶好,1,"豆奶, 饮料",2,0-5135-8644-8648:食品、饮料、酒水-进口食品-进口牛奶,顶好,10415700,"豆奶, 饮料"
顶好 高钙豆奶饮料1L利乐包,"顶好, 高钙, 豆奶, 饮料, 1L, 利, 乐, 包",顶好,1,"豆奶, 饮料",2,0-5135-8644-8648:食品、饮料、酒水-进口食品-进口牛奶,顶好,10415664,"豆奶, 饮料"
劳伦斯 辣味桶装薯片100g,"劳伦斯, 辣味, 桶装, 薯片, 100g",劳伦斯,1,薯片,1,0-5135-8644-8649:食品、饮料、酒水-进口食品-进口薯片,劳伦斯,9532563,薯片
